,Latitude,Longitude
226577,16.112599,76.829226
226578,16.082862,76.871068
226580,16.138338,76.819496
226582,16.054757,76.886505
226583,16.098371,76.865886
226606,16.169564,77.021181
226613,6.752783,97.412897
226739,16.131358,76.529078
226740,16.165152,76.572591
226741,16.129442,76.585092
226742,16.193602,76.55327
226743,16.165957,76.521189
226744,16.12768,76.527339
226745,16.170158,76.529795
226746,16.125595,76.468834
226747,16.178353,76.440627
226748,16.165591,76.50989
226750,16.223571,76.572918
226751,16.157348,76.521747
226752,16.200959,76.556859
226753,16.159193,76.495018
226754,16.164134,76.508263
226755,16.12843,76.527923
226756,16.205893,76.560013
226757,16.193398,76.552657
226758,16.163485,76.525127
226759,16.199354,76.555952
226760,16.253687,76.606928
226761,16.158772,76.487112
226762,16.147466,76.527742
226763,16.181639,76.453928
226764,16.18094,76.5413039
226765,16.170886,76.529838
226766,16.15516,76.534722
226767,16.257659,76.609951
226768,16.095283,76.543535
226769,16.169262,76.528978
226770,16.137988,76.520883
226771,16.119069,76.611884
226772,16.244812,76.597511
226773,16.119147,76.5282959
226774,16.083238,76.55264
226775,16.157098,76.477727
226776,16.154055,76.421241
226777,16.08417,76.492286
226778,16.129789,76.527755
226779,16.214509,76.521474
226780,16.164329,76.508611
226781,16.212379,76.434924
226782,16.095686,76.498804
226783,16.220102,76.5695849
226784,16.113365,76.515638
226785,16.248585,76.580276
226786,16.164542,76.508244
226788,16.187455,76.546249
226789,16.155151,76.414311
226790,16.150026,76.526982
226791,16.160366,76.561734
226792,16.128333,76.521942
226795,16.189445,76.547261
226802,16.159017,76.5293
226803,16.171958,76.531223
226804,16.092685,76.548952
226805,16.146306,76.528011
226806,16.156348,76.404777
226808,16.166202,76.578132
226809,16.095499,76.503112
226811,16.18668,76.545747
226815,16.160858,76.515871
226816,16.128952,76.523015
226817,16.158642,76.536663
226818,16.156922,76.469855
226819,16.09185,76.547465
226821,16.198882,76.5556159
226825,16.13732,76.565925
226828,16.153294,76.5265149
226829,16.133957,76.573463
226830,16.146364,76.528318
226831,16.21267,76.372021
226835,16.083338,76.554106
226837,16.132728,76.528935
226839,16.246658,76.600883
226840,16.23712,76.590269
226842,16.252182,76.509753
226844,16.205363,76.455923
226845,16.109747,76.512225
226846,16.163142,76.524694
226849,16.128486,76.586104
226850,16.24672,76.58136
226853,16.216507,76.564877
226854,16.193088,76.552569
226855,16.162328,76.525759
226856,15.066222,77.320512
226857,16.187733,76.492554
226858,16.137815,76.530511
226859,16.188403,76.546835
226862,16.033523,76.511755
226866,16.156441,76.526027
226867,16.15088,76.395773
226869,16.197506,76.510673
226872,16.128534,76.58606
226873,16.161354,76.524971
226874,16.161882,76.524902
226876,16.231569,76.483323
226877,16.211238,76.398633
226880,16.176081,76.594272
226882,16.121611,76.605102
226883,16.146494,76.527832
226884,16.19346,76.552817
226885,16.109002,76.4467529
226888,16.200071,76.556727
226889,16.125544,76.52383
226890,16.153643,76.53448
226891,16.162049,76.524506
226892,16.119679,76.528108
226894,16.205046,76.49603
226897,16.176228,76.343702
226898,16.164154,76.508443
226900,16.13316,76.522363
226901,16.14056,76.530617
226902,16.083588,76.492943
226903,16.155076,76.530294
226904,16.117777,76.509939
226953,16.173666,76.335753
226954,16.142547,76.352855
226955,16.817581,76.312667
226957,16.456346,76.461366
226961,16.121213,76.525246
226967,16.160519,76.553778
226968,16.423642,76.452364
226969,16.172327,76.514832
226974,16.183245,76.543442
226975,16.206108,76.41661
226976,16.463646,76.462366
226981,16.123836,76.524588
226982,16.205229,76.358481
226990,16.138047,73.531507
226991,16.205658,76.559926
227134,15.973692,76.976827
227135,16.085078,77.16292
227136,15.978504,77.267876
227137,15.944396,76.926712
227138,16.049576,77.125962
227139,15.99672,77.030531
227140,15.978361,77.064097
227141,16.04716,77.1358829
227142,16.047337,77.1370739
227143,16.054541,77.090403
227144,16.093272,77.17422
227145,16.014913,77.07083
227146,16.049242,77.127611
227147,16.044869,77.102544
227148,16.007664,77.068444
227149,15.966598,77.197308
227150,15.998481,77.03933
227151,15.966607,76.960121
227153,15.983001,77.055584
227154,16.049338,77.126828
227155,15.998856,77.050261
227156,16.025612,76.915132
227157,15.923316,76.888998
227158,15.999648,77.061209
227159,16.050707,77.120564
227160,15.998462,77.039976
227161,16.093263,77.174222
227162,16.020549,76.897751
227163,15.970281,77.182389
227164,16.004903,77.0658859
227165,16.080835,77.156733
227166,15.993797,77.012986
227167,15.961368,76.893974
227168,15.996922,76.910811
227169,15.986568,77.055298
227170,15.997008,77.052758
227172,16.029896,77.157825
227174,15.922655,76.89434
227175,15.978937,77.0635439
227176,16.00761,77.06847
227177,16.033571,77.157442
227179,16.005318,77.066556
227182,16.019227,76.897627
227183,15.960805,77.054543
227187,15.957621,76.9422109
227190,15.996651,77.053547
227191,16.015466,77.074807
227194,16.005262,77.066261
227195,15.98458,77.059238
227196,15.994359,77.025077
227197,15.947655,76.930946
227199,15.981919,76.987738
227202,16.015075,77.074355
227203,16.02515,77.161554
227206,15.968036,76.963459
227207,15.943747,76.925302
227208,15.922864,76.894134
227209,15.964633,77.079793
227211,15.966979,77.220519
227212,16.025106,77.082459
227213,16.022347,77.080258
227216,16.070918,77.150753
227217,16.002945,77.064442
227221,16.032868,77.089838
227222,15.995222,77.057349
227223,15.996365,77.029284
227224,16.038187,77.094612
227228,16.016965,77.161871
227231,16.085592,77.1644309
227232,16.049111,77.1278039
227233,16.0115,77.071467
227237,16.022479,77.080193
227238,15.969069,77.220206
227241,16.021959,77.079769
227245,16.049255,77.126262
227246,15.99508,77.046379
227247,15.982269,76.932533
227248,16.078514,77.155165
227251,16.001505,77.063126
227263,15.944019,76.93384
227266,16.046884,77.221605
227270,15.990821,77.004519
227344,6.752783,68.177512
227345,6.752783,68.177512
227346,6.752783,68.177512
227354,6.752783,68.177512
227358,6.752783,68.177512
227362,6.752783,68.177512
227365,6.752783,68.177512
227366,15.593911,77.25211
227367,6.752783,68.177512
227374,6.752783,68.177512
227375,6.752783,68.177512
227376,6.752783,68.177512
227379,6.752783,68.177512
227383,6.752783,68.177512
227385,17.593911,79.25211
227386,6.752783,68.177512
227465,15.955063,76.637448
227469,16.059375,76.563307
227472,15.966862,76.506308
227479,15.952436,76.58935
227480,15.975277,76.578711
227488,15.960874,76.486386
227491,15.962051,76.654534
227494,16.050174,76.542093
227496,15.984648,76.641737
227498,15.879744,76.537582
227499,15.971983,76.512827
227500,16.003376,76.656404
227501,15.947297,76.658466
227502,15.969376,76.516472
227503,15.950363,76.657531
227504,15.95506,76.562961
227505,15.976552,76.665913
227506,15.971379,76.470877
227507,15.95912,76.660492
227508,16.046501,76.579742
227509,15.982497,76.642555
227510,15.957665,76.654772
227511,15.93244,76.598969
227512,15.976697,76.665398
227513,15.957338,76.639896
227514,15.975497,76.502146
227515,15.961312,76.654736
227516,15.996397,76.636365
227517,16.028491,76.614408
227518,15.968904,76.516879
227519,15.91645,76.600137
227520,15.888025,76.532219
227521,15.957914,76.656335
227522,15.94541,76.62662
227523,15.925565,76.479306
227524,15.975421,76.664629
227525,16.036144,76.608511
227526,15.93498,76.602654
227527,15.978089,76.645091
227528,15.929098,76.589564
227529,15.939891,76.662663
227530,16.023189,76.622935
227531,15.961401,76.486067
227532,15.964709,76.655431
227533,16.038125,76.607211
227534,16.04205,76.60213
227535,16.079324,76.555519
227536,15.884619,76.510467
227537,15.975041,76.664211
227538,15.938327,76.6631539
227539,15.89809,76.520343
227540,15.926278,76.667522
227541,15.657156,76.563526
227542,15.967574,76.649662
227543,15.990897,76.640153
227544,15.957412,76.654855
227545,15.922003,76.56395
227546,15.929265,76.585581
227547,15.953826,76.6552569
227548,16.046189,76.535433
227549,15.930551,76.597877
227550,16.043567,76.528799
227551,15.977366,76.645938
227552,16.008716,76.559986
227553,15.990124,76.641344
227554,15.954807,76.6547299
227555,15.954459,76.637395
227556,15.995263,76.520168
227557,15.959673,76.641862
227558,15.929623,76.573787
227559,15.936479,76.60529
227560,16.049375,76.539817
227561,15.931099,76.575971
227562,15.960772,76.65176
227563,16.032305,76.649305
227565,15.959512,76.641346
227567,15.964291,76.522521
227568,15.938831,76.612917
227569,15.953561,76.655398
227571,15.975546,76.501816
227572,16.03334,76.6120009
227574,15.969616,76.65569
227576,15.95911,76.65176
227577,16.044931,76.598507
227578,15.972074,76.512837
227580,15.953922,76.604658
227581,15.959111,76.65176
227582,16.037655,76.559768
227663,16.014453,76.369899
227664,15.898895,76.446602
227665,16.085718,76.3314019
227666,15.997538,76.4648259
227668,16.13427,76.337209
227669,16.058407,76.384944
227670,16.000708,76.453164
227671,16.126603,76.275242
227672,16.026607,76.461697
227673,15.971521,76.451269
227674,15.935491,76.399167
227675,15.984309,76.492095
227676,15.922673,76.44342
227677,15.880968,76.446278
227678,16.046973,76.494419
227679,15.965265,76.413645
227681,15.993921,76.473747
227683,16.069431,76.326018
227684,16.034022,76.45694
227685,15.96861,76.41358
227686,16.0354,76.409342
227688,15.981623,76.324496
227690,15.992418,76.478268
227691,15.965963,76.410044
227692,16.093765,76.325989
227693,16.007328,76.454008
227698,16.111543,76.32231
227699,15.992284,76.454487
227701,16.045143,76.3996239
227702,16.018664,76.378833
227707,16.0203,76.397666
227708,15.964872,76.415052
227710,15.933756,76.433944
227712,16.014166,76.3582
227714,16.017634,76.27216
227718,16.014743,76.437845
227721,16.114258,76.325044
227722,16.032467,76.414167
227724,16.023102,76.456868
227725,15.969454,76.450952
227730,16.016956,76.37613
227731,16.058735,76.47163
227734,16.041488,76.460636
227735,15.99123,76.478063
227736,16.063981,76.474136
227739,16.083366,76.3062
227740,16.003259,76.426971
227742,16.01378,76.366757
227744,16.074038,76.310561
227745,15.994861,76.422005
227746,16.014935,76.367979
227747,16.023739,76.456454
227748,15.898418,76.461109
227749,16.024033,76.451933
227752,16.059445,76.387767
227754,16.15917,76.519636
227755,16.07372011,76.35073241
227756,16.06683488,76.37122661
227757,15.98193958,76.49208953
227759,16.02088444,76.40451424
227764,16.01691653,76.47352454
227765,15.966791,76.450086
227768,16.027459,76.492196
227772,15.99106452,76.47744106
227776,16.051333,76.358128
227778,15.885073,76.446321
227781,16.215463,76.045642
227792,16.008826,76.39245
227971,16.201753,77.264759
228005,16.249969,77.350725
228033,16.263942,77.352513
228042,16.224666,77.349117
228043,16.219721,77.35117
228065,16.244947,77.38589
228075,16.262483,77.352906
228076,16.266941,77.350996
228078,16.225757,77.347332
228079,16.312257,77.344927
228084,16.244872,77.18954
228085,16.229926,77.320936
228086,16.28094,77.348603
228087,16.294899,77.346051
228088,16.199234,77.250814
228093,16.237342,77.328113
228094,16.302857,77.345318
228098,16.196132,77.191668
228099,16.201363,77.25806
228100,16.16498,77.253603
228101,16.322196,77.347617
228102,16.198641,77.225062
228103,16.213091,77.198133
228104,16.310952,77.345086
228105,16.228839,77.319413
228109,16.260866,77.353165
228114,16.32347,77.3473709
228115,16.201385,77.260062
228119,16.344226,77.337716
228121,16.341562,77.347817
228122,16.199086,77.228598
228123,16.200606,77.252605
228124,16.19042,77.150927
228125,16.198454,77.215346
228126,16.247926,77.345318
228129,16.194129,77.176033
228138,16.202576,77.280132
228139,16.252169,77.354432
228140,16.199085,77.226488
228141,16.278232,77.349154
228142,16.26286,77.18542
228143,16.201837,77.266332
228144,16.241259,77.332509
228199,16.323431,77.347444
228200,16.339411,77.417653
228201,16.209973,77.310312
228206,16.323857,77.348409
228208,16.324276,77.347471
228210,16.323413,77.348409
228211,16.201838,77.265763
228213,16.221764,77.38835
228214,16.222204,77.31397
228219,16.198505,77.214439
228220,16.295734,77.346979
228223,16.200829,77.362289
228224,16.229533,77.307281
228342,16.2079987,77.35289
228343,16.212315,77.352355
228353,16.188987,77.342574
228367,16.207373,77.343823
228371,16.207742,77.346276
228376,16.207395,77.343784
228382,16.22157,77.35595
228393,16.225009,77.355701
228397,16.217553,77.35628
228398,16.22925,77.355451
228399,16.206683,77.372618
228400,16.200218,77.371997
228401,16.193642,77.342338
228402,16.190774,77.352552
228403,16.207166,77.368438
228404,16.206242,77.32603
228405,16.190729,77.352434
228406,16.198763,77.343732
228407,16.188249,77.341964
228408,16.19324,77.34226
228409,16.225982,77.3555929
228410,16.191035,77.356001
228411,16.20771,77.346225
228412,16.191111,77.354297
228413,16.20759,77.346161
228414,16.202363,77.356622
228415,16.194825,77.362883
228416,16.207827,77.366983
228417,16.190267,77.363141
228418,16.20615,77.345823
228419,16.196512,77.3664529
228420,16.199397,77.3426
228421,16.206744,77.333999
228422,16.207594,77.346279
228423,16.203692,77.345107
228424,16.206396,77.32661
228425,16.228442,77.355487
228426,16.214554,77.352712
228427,16.22681,77.355536
228428,16.216066,77.35666
228429,16.205499,77.345535
228430,16.19242,77.341753
228431,16.187463,77.341331
228432,16.199796,77.362073
228433,16.194666,77.342727
228434,16.191003,77.3544529
228435,16.206949,77.336734
228436,16.199379,77.369911
228437,16.232476,77.355588
228438,16.202942,77.344674
228439,16.190107,77.363201
228440,16.206979,77.348137
228441,16.183775,77.343635
228442,16.221237,77.3558479
228443,16.188191,77.3418899
228444,16.216091,77.357975
228445,16.200023,77.344112
228446,16.19279,77.3485919
228447,16.208996,77.3639269
228448,16.232252,77.3554789
228449,16.221592,77.362029
228450,16.202336,77.346465
228451,16.209964,77.349555
228452,16.203185,77.350489
228454,16.203094,77.348595
228455,16.208331,77.365883
228457,16.215972,77.3547079
228458,16.207633,77.346209
228459,16.198395,77.343645
228461,16.205246,77.3849259
228462,16.1902,77.349732
228463,16.219848,77.377634
228466,16.214893,77.351142
228467,16.191455,77.341163
228468,16.204708,77.391158
228469,16.191238,77.3632609
228470,16.206264,77.35885
228471,16.190938,77.353257
228472,16.215271,77.353417
228473,16.191111,77.360401
228475,16.205825,77.3794309
228476,16.203993,77.341741
228478,16.22489,77.35569
228479,16.221937,77.349406
228480,16.202156,77.344568
228481,16.205085,77.35633
228482,16.222368,77.383861
228483,16.184992,77.366565
228484,16.189635,77.346781
228485,16.18521,77.36649
228486,16.186585,77.365762
228487,16.197451,77.337602
228488,16.205111,77.38705
228489,16.207569,77.346171
228490,16.202816,77.359327
228491,16.203132,77.339699
228494,16.237519,77.356088
228495,16.206911,77.37074
228496,16.224851,77.35568
228497,16.204789,77.355317
228498,16.207653,77.34635
228499,16.188468,77.344602
228500,16.190441,77.362849
228501,16.21591,77.354943
228503,16.207577,77.346143
228504,16.19075,77.352523
228505,16.205579,77.35516
228506,16.205678,77.3744379
228507,16.205818,77.37913
228508,16.172076,77.334859
228509,16.204064,77.3594049
228510,16.19504,77.342862
228512,16.198838,77.343368
228513,16.205835,77.379237
228514,16.213275,77.351416
228515,16.207559,77.346193
228517,16.201383,77.344419
228518,16.218918,77.356018
228519,16.201913,77.344493
228520,16.196817,77.365268
228521,16.198926,77.343901
228522,16.199986,77.36205
228523,16.211223,77.333316
228524,16.192434,77.341749
228525,16.191194,77.360987
228526,16.172124,77.336541
228528,16.199575,77.344097
228529,16.224943,77.355673
228530,16.205552,77.34559
228531,16.201783,77.344453
228532,16.213818,77.311394
228533,16.175455,77.337708
228534,16.208605,77.36503
228536,16.215726,77.354104
228537,16.190024,77.3738949
228538,16.183145,77.340057
228539,16.197686,77.343495
228540,16.205182,77.365046
228541,16.221522,77.355862
228542,16.191132,77.360566
228543,16.219633,77.358587
228544,16.218429,77.356107
228545,16.185433,77.340684
228546,16.205832,77.3798229
228547,16.211415,77.357386
228548,16.191144,77.354811
228549,16.216758,77.356403
228550,16.196758,77.343347
228551,16.20721,77.346183
228552,16.217622,77.356294
228553,16.214527,77.354695
228554,16.215332,77.356701
228555,16.207821,77.3489339
228556,16.203371,77.3449649
228557,16.207145,77.341059
228558,16.221087,77.364762
228559,16.205051,77.34537
228560,16.190596,77.352063
228561,16.206424,77.326812
228562,16.202797,77.358831
228563,16.195778,77.345014
228564,16.196841,77.343321
228565,16.209967,77.349731
228566,16.204597,77.393319
228567,16.221402,77.363076
228568,16.214182,77.356931
228569,16.190432,77.3504759
228570,16.191042,77.359126
228571,16.209761,77.347236
228572,16.189539,77.3460259
228573,16.181042,77.383408
228574,16.223369,77.355718
228575,16.207046,77.359292
228576,16.203101,77.344851
228577,16.207036,77.336991
228578,16.189344,77.364384
228579,16.198493,77.357175
228580,16.190175,77.363702
228581,16.188216,77.346793
228582,16.196053,77.343214
228584,16.189674,77.346712
228586,16.198521,77.356161
228587,16.189259,77.344532
228588,16.217906,77.35218
228589,16.207171,77.346174
228590,16.209916,77.347302
228591,16.206322,77.3565699
228593,16.204775,77.391148
228594,16.206885,77.334574
228595,16.205527,77.382375
228596,16.19935,77.343998
228597,16.209395,77.362763
228598,16.207758,77.3487729
228599,16.232212,77.355461
228600,16.215543,77.353851
228601,16.203107,77.344858
228602,16.17207,77.341592
228603,16.179896,77.368198
228604,16.217856,77.352294
228605,16.190334,77.350457
228606,16.230555,77.3553509
228608,16.212131,77.350846
228620,16.214459,77.352495
228623,16.217363,77.356853
228626,16.230346,77.355359
228627,16.212415,77.357091
228631,16.190772,77.341342
228633,16.191293,77.341149
228636,16.189749,77.347628
228637,16.208098,77.34667
228640,16.206627,77.34826
228641,16.206902,77.356248
228642,16.198703,77.361701
228643,16.187695,77.375682
228644,16.206338,77.375393
228648,16.221515,77.355884
228649,16.207773,77.346339
228651,16.19681,77.343322
228652,16.219292,77.352105
228653,16.224769,77.355741
228655,16.193195,77.362645
228658,16,77
228660,16.190719,77.362294
228673,16.203474,77.286532
228675,16.20617,77.324288
228676,16.205202,77.309582
228678,16.205808,77.31822
228681,16.20518,77.309457
228682,16.206129,77.321917
228685,16.177733,77.338172
228687,16.205699,77.315786
228688,16.197497,77.343566
228692,16.205997,77.309483
228735,16.381743,77.353859
228736,16.348066,77.348798
228741,16.350806,77.349182
228742,16.352529,77.348714
228744,16.370059,77.363442
228748,16.372218,77.3519889
228756,16.365029,77.348894
228757,16.350059,77.348851
228758,16.372306,77.345081
228759,16.363387,77.34846
228760,16.372669,77.353862
228761,16.361785,77.35007
228762,16.364676,77.348902
228763,16.361524,77.348594
228764,16.378307,77.356774
228765,16.344986,77.3483269
228766,16.365979,77.34943
228767,16.371414,77.352774
228768,16.360305,77.348744
228769,16.362035,77.34818
228770,16.373241,77.354315
228771,16.354607,77.348661
228772,16.346236,77.348307
228773,16.368535,77.353914
228774,16.38137841,77.3566569
228775,16.34512,77.3481599
228776,16.358046,77.348393
228778,16.361392,77.348191
228779,16.362298,77.3496549
228780,16.358449,77.348479
228781,16.381629,77.345049
228782,16.358014,77.348386
228783,16.382516,77.356709
228785,16.371775,77.336011
228786,16.345847,77.348255
228787,16.348312,77.349771
228788,16.356301,77.348543
228790,16.365016,77.332631
228791,16.366941,77.349429
228793,16.358403,77.359914
228903,15.841995,76.728587
228907,15.82696,76.740587
228909,15.807039,76.782799
228913,15.820925,76.744836
228920,15.803302,76.809206
228934,15.711931,76.774375
228939,15.674975,76.76853
228946,15.692062,76.892069
228949,15.69055,76.896416
228961,15.838927,76.731816
228962,15.663728,76.696916
228963,15.717789,76.819642
228967,15.702242,76.7286
228973,15.715236,76.819368
228974,15.65871,76.692866
228975,15.709198,76.7335429
228979,15.709109,76.733488
228980,15.803278,76.809471
228981,15.692864,76.892201
228984,15.715313,76.819474
228985,15.709854,76.7339429
228986,15.60841,76.822499
228987,15.826152,76.739944
228988,15.7659,76.941034
228991,15.624481,76.76197
228992,15.688788,76.723359
228993,15.838974,76.730564
228994,15.688851,76.723182
228995,15.721878,76.852091
228997,15.800275,76.850043
228998,15.707103,76.795267
229000,15.670184,76.707467
229004,15.710907,76.807705
229005,15.652071,76.796044
229009,15.709485,76.7334469
229010,15.688801,76.7231679
229011,15.706645,76.795509
229014,15.713374,76.81323
229019,15.706819,76.795788
229020,15.557317,76.818598
229023,15.818983,76.743807
229028,15.714171,76.766512
229066,15.371661,76.42371
229070,15.606443,76.817363
229079,15.707304,76.795391
229080,15.411031,76.431031
229081,15.70806,76.72249
229082,15.71033,76.71749
229084,15.826861,76.74041
229091,15.821861,76.558021
229092,15.844959,76.724531
229093,15.70115,76.79601
229094,15.786601,76.76843
229095,15.673963,76.834914
229097,15.718046,76.558021
229098,15.473113,76.444412
229100,15.371661,76.42371
229279,15.811116,76.784632
229280,15.734556,76.746087
229281,15.753995,76.753257
229282,15.75962,76.754433
229283,15.770284,76.754749
229285,15.764029,76.67475
229286,15.769905,76.750459
229287,15.79712,76.759468
229288,15.781251,76.765337
229289,15.788892,76.766159
229290,15.770183,76.756026
229291,15.768438,76.755888
229292,15.769863,76.726945
229293,15.787361,76.771344
229294,15.715191,76.762682
229295,15.814468,76.748847
229296,15.748137,76.754412
229297,15.790836,76.764965
229298,15.805928,76.754925
229299,15.76218,76.754808
229300,15.770305,76.75346
229301,15.747975,76.754374
229302,15.728746,76.743437
229304,15.743784,76.752034
229305,15.753412,76.753119
229306,15.787293,76.768793
229307,15.770535,76.756161
229308,15.752303,76.753187
229309,15.814203,76.749063
229310,15.768334,76.7117459
229311,15.787733,76.770266
229313,15.766541,76.741398
229314,15.819607,76.788709
229315,15.77418,76.758528
229316,15.806544,76.782468
229317,15.769957,76.750375
229318,15.764979,76.683326
229319,15.784447,76.767831
229320,15.806008,76.754864
229321,15.816347,76.74754
229322,15.767045,76.74294
229323,15.778062,76.762392
229324,15.747107,76.754121
229325,15.737459,76.746861
229326,15.770284,76.7534
229327,15.775496,76.7593799
229329,15.836565,76.797907
229332,15.753536,76.753153
229333,15.726245,76.741511
229334,15.788201,76.76782
229335,15.78443,76.767818
229336,15.814378,76.748904
229337,15.799968,76.779555
229338,15.764089,76.755113
229339,15.815117,76.748314
229340,15.764021,76.674194
229341,15.767221,76.743385
229342,15.730682,76.744736
229343,15.728565,76.743305
229345,15.814699,76.748663
229346,15.737072,76.746761
229347,15.753741,76.753206
229349,15.770408,76.753586
229352,15.779013,76.780955
229353,15.758575,76.754121
229354,15.80656,76.782496
229355,15.793633,76.761926
229356,15.769691,76.756038
229357,15.809348,76.753096
229358,15.71514,76.762617
229361,15.766093,76.738292
229364,15.74593,76.753467
229366,15.782566,76.766374
229368,15.786541,76.769437
229369,15.835183,76.797363
229370,15.769359,76.7486889
229372,15.79003,76.771787
229373,15.797082,76.759501
229375,15.769901,76.724835
229376,15.770295,76.753685
229377,15.78153,76.765521
229383,15.728381,76.743139
229384,15.768458,76.755784
229387,15.835775,76.797566
229389,15.770027,76.727019
229390,15.814462,76.748852
229393,15.795752,76.776989
229394,15.768321,76.755744
229395,15.72067,76.739094
229396,15.766874,76.695887
229405,15.789621,76.746009
229406,15.833603,76.796514
229407,15.769518,76.724016
229409,15.770323,76.751942
229410,15.797034,76.759507
229412,15.804849,76.75548
229413,15.764869,76.682351
229414,15.788867,76.767117
229415,15.77122,76.747486
229417,15.751917,76.753305
229419,15.763953,76.755222
229420,15.744527,76.7526
229421,15.775046,76.7589709
229424,15.72157,76.739383
229425,15.792647,76.774243
229427,15.75813,76.7540439
229428,15.814802,76.748581
229429,15.7677,76.74441
229435,15.806071,76.7822729
229436,15.834151,76.796794
229442,15.770266,76.753281
229451,15.79655057,76.77764155
229452,15.7640491,76.7551075
229454,15.81929999,76.78852233
229460,15.76486928,76.68294661
229461,15.77026398,76.7541175
229464,15.75908624,76.75439214
229465,15.83722311,76.79817916
229467,15.72115928,76.73924295
229481,15.77026094,76.75552074
229493,15.763468,76.673111
229495,15.79725,76.778281
229496,15.769836,76.756005
229500,15.793043,76.774665
229505,15.789778,76.766069
229506,15.763406,76.669152
229510,15.806505,76.782508
229511,15.797196,76.759422
229515,15.733688,76.746158
229516,15.770882,76.753648
229521,15.790805,76.764942
229522,15.795051,76.760514
229527,15.806505,76.782508
229530,15.787172,76.768902
229533,15.794442,76.76097
229534,15.771319,76.756678
229535,15.721982,76.739571
229541,15.757598,76.754028
229542,15.763871,76.673347
229543,15.768334,76.73242
229547,15.764978,76.755365
229650,16.182012,77.0601069
229651,16.1393,76.9292739
229652,16.178961,77.048208
229653,16.132752,76.931413
229654,16.18413,77.102979
229655,16.142955,76.9310119
229656,16.178734,76.8909269
229657,16.176496,77.033221
229658,16.176183,77.028249
229659,16.180247,77.05698
229660,16.082978,76.957321
229661,16.128168,76.893218
229662,16.175321,77.028246
229663,16.184008,76.948977
229664,16.138192,77.21066
229665,16.133493,77.04009
229666,16.138825,77.20928
229667,16.12196,76.896724
229668,16.144174,76.854657
229670,16.190542,76.825014
229671,16.138727,77.2099559
229684,16.132559,77.20938
229687,16.090249,77.073769
229692,16.159731,77.011359
229699,16.165058,76.992339
229701,16.140148,77.031651
229702,16.142566,77.028796
229709,16.150323,76.859419
229710,16.202405,77.007504
229711,16.175331,77.028151
229712,16.179108,77.109995
229713,16.165505,77.001932
229714,16.098075,77.061915
229719,16.174592,77.010862
229720,16.20002,77.008973
229721,16.123829,76.877166
229723,16.046852,76.956963
229726,16.118739,76.898247
229727,16.137636,77.208961
229730,16.062828,77.0754069
229767,16.172908,77.021181
229768,16.185334,77.111633
229772,16.169172,77.012954
229779,16.172981,77.021334
229781,16.169499,77.021387
229782,16.172908,77.021334
229787,16.172908,77.021181
229788,16.169172,77.012954
229790,16.169564,77.018418
229791,16.169172,77.012954
229794,16.169564,77.012954
229795,16.169172,77.012954
229861,15.669785,76.68293
229862,15.754345,76.588126
229864,15.832516,76.5982129
229865,15.870816,76.686214
229866,15.810763,76.625167
229867,15.851789,76.705338
229868,15.855547,76.695405
229869,15.761527,76.630306
229870,15.823612,76.58531
229871,15.988815,77.354638
229872,15.87517,76.68461
229873,15.759285,76.610226
229875,15.873448,76.685159
229876,15.860847,76.691389
229877,15.862399,76.690459
229878,15.851864,76.705149
229879,15.734862,76.470452
229880,15.820735,76.594567
229881,15.862381,76.690914
229885,15.759785,76.620744
229886,15.85578,76.69535
229890,15.675495,76.64997
229893,15.726554,76.5428999
229894,15.875633,76.684699
229895,15.866087,76.68872
229897,15.84443,76.589721
229900,15.835082,76.474936
229901,15.755429,76.590084
229903,15.760237,76.627707
229904,15.829216,76.561498
229905,15.815685,76.631946
229913,15.823875,76.465724
229914,15.870179,76.686477
229915,15.755183,76.589584
229916,15.87673,76.683808
229917,15.759358,76.607624
229918,15.746661,76.574773
229919,15.855771,76.696062
229920,15.801043,76.66132
229922,15.858997,76.692551
229924,15.826531,76.503107
229925,15.853926,76.699581
229926,15.733605,76.543228
229934,15.880139,76.683304
229935,15.852083,76.704531
229938,15.863582,76.689909
229940,15.73638,76.447249
229950,15.817547,75.524561
229967,16.244321,77.457638
229968,16.219273,77.491186
229969,16.206504,77.4723019
229970,16.244308,77.457923
229971,16.243912,77.449967
229972,16.303925,77.5214189
229973,16.206717,77.472732
229974,16.249094,77.484891
229975,16.247268,77.4619909
229982,16.280642,77.503099
229987,16.316316,77.479306
229992,16.206694,77.4678589
230006,16.32711523,77.53311127
230007,16.191637,77.479497
230014,16.206824,77.46041
230015,16.289422,77.519371
230094,16.173998,77.368792
230095,16.140976,77.391161
230096,16.089872,77.409395
230098,16.156063,77.382984
230099,16.041148,77.409259
230100,16.169131,77.374666
230101,16.148626,77.323846
230102,16.048199,77.413312
230103,16.009741,77.326139
230104,16.070379,77.415006
230105,16.03287,77.404676
230106,16.065209,77.4141059
230107,16.07002,77.415009
230108,16.068399,77.4182459
230110,16.208488,77.426099
230111,16.041251,77.3661959
230112,16.114182,77.401275
230113,16.139029,77.393041
230114,16.16915,77.3743229
230115,16.13149,77.331458
230116,16.199655,77.425467
230117,16.113998,77.399934
230118,16.168397,77.375137
230119,16.154643,77.258416
230120,16.154041,77.2577219
230121,16.110523,77.382289
230122,16.074487,77.414975
230123,16.161268,77.417238
230124,16.203923,77.385028
230125,16.115279,77.401258
230127,16.140799,77.39856
230128,16.187185,77.455283
230129,16.122394,77.399591
